2019-08-05 10:51:10,710 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-08-05 10:51:10,710 INFO  ExportHelperExtension.cs: 1170 - 1 components to check
2019-08-05 10:51:10,711 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from robots.IGS-1
2019-08-05 10:51:10,712 INFO  ExportHelperExtension.cs: 1145 - Found 326 in robots.IGS-1
2019-08-05 10:51:10,719 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in robots.IGS-1
2019-08-05 10:51:11,135 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 10:51:11,142 INFO  SwAddin.cs: 316 - Loading config tree
2019-08-05 10:51:11,148 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-08-05 10:51:11,150 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 10:51:11,151 INFO  SwAddin.cs: 321 - Showing property manager
2019-08-05 10:51:24,197 INFO  ExportPropertyManager.cs: 448 - Configuration canceled
2019-08-05 10:51:24,274 INFO  ExportPropertyManager.cs: 1188 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 10:51:37,688 INFO  SwAddin.cs: 271 - Assembly export called for file robots
2019-08-05 10:51:37,689 INFO  SwAddin.cs: 276 - Save is required
2019-08-05 10:51:37,689 INFO  SwAddin.cs: 290 - Saving assembly
2019-08-05 10:51:37,690 INFO  SwAddin.cs: 293 - Opening property manager
2019-08-05 10:51:37,690 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from robots
2019-08-05 10:51:37,691 INFO  ExportHelperExtension.cs: 1145 - Found 22 in robots
2019-08-05 10:51:37,692 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in robots
2019-08-05 10:51:37,693 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-08-05 10:51:37,694 INFO  ExportHelperExtension.cs: 1170 - 1 components to check
2019-08-05 10:51:37,695 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from robots.IGS-1
2019-08-05 10:51:37,696 INFO  ExportHelperExtension.cs: 1145 - Found 326 in robots.IGS-1
2019-08-05 10:51:37,703 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in robots.IGS-1
2019-08-05 10:51:37,704 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from robots
2019-08-05 10:51:37,705 INFO  ExportHelperExtension.cs: 1145 - Found 22 in robots
2019-08-05 10:51:37,706 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in robots
2019-08-05 10:51:37,706 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-08-05 10:51:37,707 INFO  ExportHelperExtension.cs: 1170 - 1 components to check
2019-08-05 10:51:37,708 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from robots.IGS-1
2019-08-05 10:51:37,708 INFO  ExportHelperExtension.cs: 1145 - Found 326 in robots.IGS-1
2019-08-05 10:51:37,716 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in robots.IGS-1
2019-08-05 10:51:37,909 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 10:51:37,910 INFO  SwAddin.cs: 316 - Loading config tree
2019-08-05 10:51:37,912 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-08-05 10:51:37,912 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 10:51:37,913 INFO  SwAddin.cs: 321 - Showing property manager
2019-08-05 10:51:47,607 INFO  ExportPropertyManager.cs: 448 - Configuration canceled
2019-08-05 10:51:47,662 INFO  ExportPropertyManager.cs: 1188 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:05:15,352 INFO  SwAddin.cs: 271 - Assembly export called for file robots
2019-08-05 11:05:15,352 INFO  SwAddin.cs: 276 - Save is required
2019-08-05 11:05:15,353 INFO  SwAddin.cs: 290 - Saving assembly
2019-08-05 11:05:15,353 INFO  SwAddin.cs: 293 - Opening property manager
2019-08-05 11:05:15,354 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from robots
2019-08-05 11:05:15,355 INFO  ExportHelperExtension.cs: 1145 - Found 22 in robots
2019-08-05 11:05:15,356 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in robots
2019-08-05 11:05:15,356 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-08-05 11:05:15,357 INFO  ExportHelperExtension.cs: 1170 - 1 components to check
2019-08-05 11:05:15,358 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from robots.IGS-1
2019-08-05 11:05:15,359 INFO  ExportHelperExtension.cs: 1145 - Found 326 in robots.IGS-1
2019-08-05 11:05:15,367 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in robots.IGS-1
2019-08-05 11:05:15,367 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from robots
2019-08-05 11:05:15,368 INFO  ExportHelperExtension.cs: 1145 - Found 22 in robots
2019-08-05 11:05:15,369 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in robots
2019-08-05 11:05:15,370 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-08-05 11:05:15,371 INFO  ExportHelperExtension.cs: 1170 - 1 components to check
2019-08-05 11:05:15,371 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from robots.IGS-1
2019-08-05 11:05:15,372 INFO  ExportHelperExtension.cs: 1145 - Found 326 in robots.IGS-1
2019-08-05 11:05:15,379 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in robots.IGS-1
2019-08-05 11:05:15,513 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 11:05:15,513 INFO  SwAddin.cs: 316 - Loading config tree
2019-08-05 11:05:15,515 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-08-05 11:05:15,516 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 11:05:15,518 INFO  SwAddin.cs: 321 - Showing property manager
2019-08-05 11:07:14,984 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:10:30,159 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:15:09,738 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:24:22,159 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:27:47,567 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:33:16,156 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:14,252 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:21,532 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:31,265 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:40,225 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:47,724 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:36:53,912 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-05 11:44:13,607 INFO  ExportPropertyManager.cs: 454 - Configuration saved
2019-08-05 11:44:16,235 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-08-05 11:44:27,733 INFO  ExportHelperExtension.cs: 338 - Creating joint lower_plate
2019-08-05 11:44:27,739 INFO  ExportHelperExtension.cs: 1400 - Fixing components for base_link
2019-08-05 11:44:27,743 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-05 11:44:27,744 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-05 11:44:27,745 INFO  ExportHelperExtension.cs: 1405 - Fixing 279
2019-08-05 11:44:27,746 INFO  ExportHelperExtension.cs: 1413 - Component 279 is already fixed
2019-08-05 11:44:27,747 INFO  ExportHelperExtension.cs: 1405 - Fixing 285
2019-08-05 11:44:27,747 INFO  ExportHelperExtension.cs: 1413 - Component 285 is already fixed
2019-08-05 11:44:27,748 INFO  ExportHelperExtension.cs: 1405 - Fixing 282
2019-08-05 11:44:27,749 INFO  ExportHelperExtension.cs: 1413 - Component 282 is already fixed
2019-08-05 11:44:27,750 INFO  ExportHelperExtension.cs: 1405 - Fixing 272
2019-08-05 11:44:27,751 INFO  ExportHelperExtension.cs: 1413 - Component 272 is already fixed
2019-08-05 11:44:27,752 INFO  ExportHelperExtension.cs: 1405 - Fixing 281
2019-08-05 11:44:27,752 INFO  ExportHelperExtension.cs: 1413 - Component 281 is already fixed
2019-08-05 11:44:27,753 INFO  ExportHelperExtension.cs: 1405 - Fixing 287
2019-08-05 11:44:27,754 INFO  ExportHelperExtension.cs: 1413 - Component 287 is already fixed
2019-08-05 11:44:27,755 INFO  ExportHelperExtension.cs: 1405 - Fixing 292
2019-08-05 11:44:27,756 INFO  ExportHelperExtension.cs: 1413 - Component 292 is already fixed
2019-08-05 11:44:27,757 INFO  ExportHelperExtension.cs: 1405 - Fixing 274
2019-08-05 11:44:27,758 INFO  ExportHelperExtension.cs: 1413 - Component 274 is already fixed
2019-08-05 11:44:27,758 INFO  ExportHelperExtension.cs: 1405 - Fixing 273
2019-08-05 11:44:27,759 INFO  ExportHelperExtension.cs: 1413 - Component 273 is already fixed
2019-08-05 11:44:27,760 INFO  ExportHelperExtension.cs: 1405 - Fixing 317
2019-08-05 11:44:27,761 INFO  ExportHelperExtension.cs: 1413 - Component 317 is already fixed
2019-08-05 11:44:27,762 INFO  ExportHelperExtension.cs: 1405 - Fixing 321
2019-08-05 11:44:27,763 INFO  ExportHelperExtension.cs: 1413 - Component 321 is already fixed
2019-08-05 11:44:27,763 INFO  ExportHelperExtension.cs: 1405 - Fixing 311
2019-08-05 11:44:27,764 INFO  ExportHelperExtension.cs: 1413 - Component 311 is already fixed
2019-08-05 11:44:27,765 INFO  ExportHelperExtension.cs: 1405 - Fixing 306
2019-08-05 11:44:27,766 INFO  ExportHelperExtension.cs: 1413 - Component 306 is already fixed
2019-08-05 11:44:27,767 INFO  ExportHelperExtension.cs: 1405 - Fixing 314
2019-08-05 11:44:27,767 INFO  ExportHelperExtension.cs: 1413 - Component 314 is already fixed
2019-08-05 11:44:27,768 INFO  ExportHelperExtension.cs: 1405 - Fixing 319
2019-08-05 11:44:27,769 INFO  ExportHelperExtension.cs: 1413 - Component 319 is already fixed
2019-08-05 11:44:27,770 INFO  ExportHelperExtension.cs: 1405 - Fixing 323
2019-08-05 11:44:27,771 INFO  ExportHelperExtension.cs: 1413 - Component 323 is already fixed
2019-08-05 11:44:27,772 INFO  ExportHelperExtension.cs: 1405 - Fixing 290
2019-08-05 11:44:27,772 INFO  ExportHelperExtension.cs: 1413 - Component 290 is already fixed
2019-08-05 11:44:27,773 INFO  ExportHelperExtension.cs: 1405 - Fixing 305
2019-08-05 11:44:27,774 INFO  ExportHelperExtension.cs: 1413 - Component 305 is already fixed
2019-08-05 11:44:27,775 INFO  ExportHelperExtension.cs: 1405 - Fixing 289
2019-08-05 11:44:27,776 INFO  ExportHelperExtension.cs: 1413 - Component 289 is already fixed
2019-08-05 11:44:27,777 INFO  ExportHelperExtension.cs: 1405 - Fixing 318
2019-08-05 11:44:27,777 INFO  ExportHelperExtension.cs: 1413 - Component 318 is already fixed
2019-08-05 11:44:27,778 INFO  ExportHelperExtension.cs: 1405 - Fixing 309
2019-08-05 11:44:27,779 INFO  ExportHelperExtension.cs: 1413 - Component 309 is already fixed
2019-08-05 11:44:27,780 INFO  ExportHelperExtension.cs: 1405 - Fixing 312
2019-08-05 11:44:27,781 INFO  ExportHelperExtension.cs: 1413 - Component 312 is already fixed
2019-08-05 11:44:27,781 INFO  ExportHelperExtension.cs: 1405 - Fixing 326
2019-08-05 11:44:27,782 INFO  ExportHelperExtension.cs: 1413 - Component 326 is already fixed
2019-08-05 11:44:27,783 INFO  ExportHelperExtension.cs: 1405 - Fixing 313
2019-08-05 11:44:27,784 INFO  ExportHelperExtension.cs: 1413 - Component 313 is already fixed
2019-08-05 11:44:27,785 INFO  ExportHelperExtension.cs: 1405 - Fixing 291
2019-08-05 11:44:27,786 INFO  ExportHelperExtension.cs: 1413 - Component 291 is already fixed
2019-08-05 11:44:27,786 INFO  ExportHelperExtension.cs: 1405 - Fixing 324
2019-08-05 11:44:27,787 INFO  ExportHelperExtension.cs: 1413 - Component 324 is already fixed
2019-08-05 11:44:27,788 INFO  ExportHelperExtension.cs: 1405 - Fixing 327
2019-08-05 11:44:27,789 INFO  ExportHelperExtension.cs: 1413 - Component 327 is already fixed
2019-08-05 11:44:27,790 INFO  ExportHelperExtension.cs: 1405 - Fixing 310
2019-08-05 11:44:27,791 INFO  ExportHelperExtension.cs: 1413 - Component 310 is already fixed
2019-08-05 11:44:27,791 INFO  ExportHelperExtension.cs: 1405 - Fixing 325
2019-08-05 11:44:27,792 INFO  ExportHelperExtension.cs: 1413 - Component 325 is already fixed
2019-08-05 11:44:27,793 INFO  ExportHelperExtension.cs: 1405 - Fixing 307
2019-08-05 11:44:27,794 INFO  ExportHelperExtension.cs: 1413 - Component 307 is already fixed
2019-08-05 11:44:27,795 INFO  ExportHelperExtension.cs: 1405 - Fixing 308
2019-08-05 11:44:27,796 INFO  ExportHelperExtension.cs: 1413 - Component 308 is already fixed
2019-08-05 11:44:27,797 INFO  ExportHelperExtension.cs: 1405 - Fixing 322
2019-08-05 11:44:27,797 INFO  ExportHelperExtension.cs: 1413 - Component 322 is already fixed
2019-08-05 11:44:27,798 INFO  ExportHelperExtension.cs: 1405 - Fixing 276
2019-08-05 11:44:27,799 INFO  ExportHelperExtension.cs: 1413 - Component 276 is already fixed
2019-08-05 11:44:27,800 INFO  ExportHelperExtension.cs: 1405 - Fixing 320
2019-08-05 11:44:27,801 INFO  ExportHelperExtension.cs: 1413 - Component 320 is already fixed
2019-08-05 11:44:27,801 INFO  ExportHelperExtension.cs: 1405 - Fixing 315
2019-08-05 11:44:27,802 INFO  ExportHelperExtension.cs: 1413 - Component 315 is already fixed
2019-08-05 11:44:27,803 INFO  ExportHelperExtension.cs: 1405 - Fixing 316
2019-08-05 11:44:27,804 INFO  ExportHelperExtension.cs: 1413 - Component 316 is already fixed
2019-08-05 11:44:27,804 INFO  ExportHelperExtension.cs: 1405 - Fixing 214
2019-08-05 11:44:27,805 INFO  ExportHelperExtension.cs: 1413 - Component 214 is already fixed
2019-08-05 11:44:27,806 INFO  ExportHelperExtension.cs: 1405 - Fixing 206
2019-08-05 11:44:27,807 INFO  ExportHelperExtension.cs: 1413 - Component 206 is already fixed
2019-08-05 11:44:27,807 INFO  ExportHelperExtension.cs: 1405 - Fixing 277
2019-08-05 11:44:27,811 INFO  ExportHelperExtension.cs: 1413 - Component 277 is already fixed
2019-08-05 11:44:27,812 INFO  ExportHelperExtension.cs: 1405 - Fixing 215
2019-08-05 11:44:27,812 INFO  ExportHelperExtension.cs: 1413 - Component 215 is already fixed
2019-08-05 11:44:27,813 INFO  ExportHelperExtension.cs: 1405 - Fixing 207
2019-08-05 11:44:27,814 INFO  ExportHelperExtension.cs: 1413 - Component 207 is already fixed
2019-08-05 11:44:27,815 INFO  ExportHelperExtension.cs: 1405 - Fixing 205
2019-08-05 11:44:27,816 INFO  ExportHelperExtension.cs: 1413 - Component 205 is already fixed
2019-08-05 11:44:27,817 INFO  ExportHelperExtension.cs: 1405 - Fixing 204
2019-08-05 11:44:27,817 INFO  ExportHelperExtension.cs: 1413 - Component 204 is already fixed
2019-08-05 11:44:27,818 INFO  ExportHelperExtension.cs: 1405 - Fixing 212
2019-08-05 11:44:27,819 INFO  ExportHelperExtension.cs: 1413 - Component 212 is already fixed
2019-08-05 11:44:27,820 INFO  ExportHelperExtension.cs: 1405 - Fixing 213
2019-08-05 11:44:27,821 INFO  ExportHelperExtension.cs: 1413 - Component 213 is already fixed
2019-08-05 11:44:27,822 INFO  ExportHelperExtension.cs: 1405 - Fixing 283
2019-08-05 11:44:27,823 INFO  ExportHelperExtension.cs: 1413 - Component 283 is already fixed
2019-08-05 11:44:27,824 INFO  ExportHelperExtension.cs: 1405 - Fixing 280
2019-08-05 11:44:27,824 INFO  ExportHelperExtension.cs: 1413 - Component 280 is already fixed
2019-08-05 11:44:27,825 INFO  ExportHelperExtension.cs: 1405 - Fixing 284
2019-08-05 11:44:27,826 INFO  ExportHelperExtension.cs: 1413 - Component 284 is already fixed
2019-08-05 11:44:27,827 INFO  ExportHelperExtension.cs: 1405 - Fixing 286
2019-08-05 11:44:27,828 INFO  ExportHelperExtension.cs: 1413 - Component 286 is already fixed
2019-08-05 11:44:31,717 INFO  ExportHelperExtension.cs: 838 - R1: 0, 0
2019-08-05 11:44:31,718 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-08-05 11:44:31,719 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-08-05 11:44:31,720 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-08-05 11:44:38,908 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child lower_plate failed
2019-08-05 11:44:40,478 INFO  ExportHelperExtension.cs: 338 - Creating joint lower_arm
2019-08-05 11:44:40,479 INFO  ExportHelperExtension.cs: 1400 - Fixing components for lower_plate
2019-08-05 11:44:40,480 INFO  ExportHelperExtension.cs: 1405 - Fixing 245
2019-08-05 11:44:40,481 INFO  ExportHelperExtension.cs: 1413 - Component 245 is already fixed
2019-08-05 11:44:40,482 INFO  ExportHelperExtension.cs: 1405 - Fixing 268
2019-08-05 11:44:40,483 INFO  ExportHelperExtension.cs: 1413 - Component 268 is already fixed
2019-08-05 11:44:40,483 INFO  ExportHelperExtension.cs: 1405 - Fixing 271
2019-08-05 11:44:40,484 INFO  ExportHelperExtension.cs: 1413 - Component 271 is already fixed
2019-08-05 11:44:40,485 INFO  ExportHelperExtension.cs: 1405 - Fixing 224
2019-08-05 11:44:40,486 INFO  ExportHelperExtension.cs: 1413 - Component 224 is already fixed
2019-08-05 11:44:40,487 INFO  ExportHelperExtension.cs: 1405 - Fixing 183
2019-08-05 11:44:40,488 INFO  ExportHelperExtension.cs: 1413 - Component 183 is already fixed
2019-08-05 11:44:40,488 INFO  ExportHelperExtension.cs: 1405 - Fixing 182
2019-08-05 11:44:40,489 INFO  ExportHelperExtension.cs: 1413 - Component 182 is already fixed
2019-08-05 11:44:40,490 INFO  ExportHelperExtension.cs: 1405 - Fixing 250
2019-08-05 11:44:40,490 INFO  ExportHelperExtension.cs: 1413 - Component 250 is already fixed
2019-08-05 11:44:40,491 INFO  ExportHelperExtension.cs: 1405 - Fixing 249
2019-08-05 11:44:40,492 INFO  ExportHelperExtension.cs: 1413 - Component 249 is already fixed
2019-08-05 11:44:40,493 INFO  ExportHelperExtension.cs: 1405 - Fixing 222
2019-08-05 11:44:40,493 INFO  ExportHelperExtension.cs: 1413 - Component 222 is already fixed
2019-08-05 11:44:40,494 INFO  ExportHelperExtension.cs: 1405 - Fixing 256
2019-08-05 11:44:40,495 INFO  ExportHelperExtension.cs: 1413 - Component 256 is already fixed
2019-08-05 11:44:40,496 INFO  ExportHelperExtension.cs: 1405 - Fixing 262
2019-08-05 11:44:40,497 INFO  ExportHelperExtension.cs: 1413 - Component 262 is already fixed
2019-08-05 11:44:40,499 INFO  ExportHelperExtension.cs: 1405 - Fixing 246
2019-08-05 11:44:40,499 INFO  ExportHelperExtension.cs: 1413 - Component 246 is already fixed
2019-08-05 11:44:40,500 INFO  ExportHelperExtension.cs: 1405 - Fixing 261
2019-08-05 11:44:40,501 INFO  ExportHelperExtension.cs: 1413 - Component 261 is already fixed
2019-08-05 11:44:40,501 INFO  ExportHelperExtension.cs: 1405 - Fixing 260
2019-08-05 11:44:40,502 INFO  ExportHelperExtension.cs: 1413 - Component 260 is already fixed
2019-08-05 11:44:40,503 INFO  ExportHelperExtension.cs: 1405 - Fixing 269
2019-08-05 11:44:40,504 INFO  ExportHelperExtension.cs: 1413 - Component 269 is already fixed
2019-08-05 11:44:40,505 INFO  ExportHelperExtension.cs: 1405 - Fixing 259
2019-08-05 11:44:40,505 INFO  ExportHelperExtension.cs: 1413 - Component 259 is already fixed
2019-08-05 11:44:40,506 INFO  ExportHelperExtension.cs: 1405 - Fixing 270
2019-08-05 11:44:40,507 INFO  ExportHelperExtension.cs: 1413 - Component 270 is already fixed
2019-08-05 11:44:40,508 INFO  ExportHelperExtension.cs: 1405 - Fixing 247
2019-08-05 11:44:40,508 INFO  ExportHelperExtension.cs: 1413 - Component 247 is already fixed
2019-08-05 11:44:40,509 INFO  ExportHelperExtension.cs: 1405 - Fixing 179
2019-08-05 11:44:40,510 INFO  ExportHelperExtension.cs: 1413 - Component 179 is already fixed
2019-08-05 11:44:40,511 INFO  ExportHelperExtension.cs: 1405 - Fixing 181
2019-08-05 11:44:40,511 INFO  ExportHelperExtension.cs: 1413 - Component 181 is already fixed
2019-08-05 11:44:40,512 INFO  ExportHelperExtension.cs: 1405 - Fixing 220
2019-08-05 11:44:40,513 INFO  ExportHelperExtension.cs: 1413 - Component 220 is already fixed
2019-08-05 11:44:40,514 INFO  ExportHelperExtension.cs: 1405 - Fixing 248
2019-08-05 11:44:40,514 INFO  ExportHelperExtension.cs: 1413 - Component 248 is already fixed
2019-08-05 11:44:40,515 INFO  ExportHelperExtension.cs: 1405 - Fixing 251
2019-08-05 11:44:40,516 INFO  ExportHelperExtension.cs: 1413 - Component 251 is already fixed
2019-08-05 11:44:40,517 INFO  ExportHelperExtension.cs: 1405 - Fixing 146
2019-08-05 11:44:40,518 INFO  ExportHelperExtension.cs: 1413 - Component 146 is already fixed
2019-08-05 11:44:40,518 INFO  ExportHelperExtension.cs: 1405 - Fixing 230
2019-08-05 11:44:40,519 INFO  ExportHelperExtension.cs: 1413 - Component 230 is already fixed
2019-08-05 11:44:40,520 INFO  ExportHelperExtension.cs: 1405 - Fixing 180
2019-08-05 11:44:40,521 INFO  ExportHelperExtension.cs: 1413 - Component 180 is already fixed
2019-08-05 11:44:40,522 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-05 11:44:40,522 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-05 11:44:40,523 INFO  ExportHelperExtension.cs: 1405 - Fixing 279
2019-08-05 11:44:40,524 INFO  ExportHelperExtension.cs: 1413 - Component 279 is already fixed
2019-08-05 11:44:40,525 INFO  ExportHelperExtension.cs: 1405 - Fixing 285
2019-08-05 11:44:40,525 INFO  ExportHelperExtension.cs: 1413 - Component 285 is already fixed
2019-08-05 11:44:40,526 INFO  ExportHelperExtension.cs: 1405 - Fixing 282
2019-08-05 11:44:40,527 INFO  ExportHelperExtension.cs: 1413 - Component 282 is already fixed
2019-08-05 11:44:40,528 INFO  ExportHelperExtension.cs: 1405 - Fixing 272
2019-08-05 11:44:40,528 INFO  ExportHelperExtension.cs: 1413 - Component 272 is already fixed
2019-08-05 11:44:40,533 INFO  ExportHelperExtension.cs: 1405 - Fixing 281
2019-08-05 11:44:40,534 INFO  ExportHelperExtension.cs: 1413 - Component 281 is already fixed
2019-08-05 11:44:40,535 INFO  ExportHelperExtension.cs: 1405 - Fixing 287
2019-08-05 11:44:40,536 INFO  ExportHelperExtension.cs: 1413 - Component 287 is already fixed
2019-08-05 11:44:40,537 INFO  ExportHelperExtension.cs: 1405 - Fixing 292
2019-08-05 11:44:40,538 INFO  ExportHelperExtension.cs: 1413 - Component 292 is already fixed
2019-08-05 11:44:40,538 INFO  ExportHelperExtension.cs: 1405 - Fixing 274
2019-08-05 11:44:40,539 INFO  ExportHelperExtension.cs: 1413 - Component 274 is already fixed
2019-08-05 11:44:40,540 INFO  ExportHelperExtension.cs: 1405 - Fixing 273
2019-08-05 11:44:40,541 INFO  ExportHelperExtension.cs: 1413 - Component 273 is already fixed
2019-08-05 11:44:40,542 INFO  ExportHelperExtension.cs: 1405 - Fixing 317
2019-08-05 11:44:40,543 INFO  ExportHelperExtension.cs: 1413 - Component 317 is already fixed
2019-08-05 11:44:40,543 INFO  ExportHelperExtension.cs: 1405 - Fixing 321
2019-08-05 11:44:40,544 INFO  ExportHelperExtension.cs: 1413 - Component 321 is already fixed
2019-08-05 11:44:40,545 INFO  ExportHelperExtension.cs: 1405 - Fixing 311
2019-08-05 11:44:40,546 INFO  ExportHelperExtension.cs: 1413 - Component 311 is already fixed
2019-08-05 11:44:40,547 INFO  ExportHelperExtension.cs: 1405 - Fixing 306
